User_Id	Pos	Neg	Nut	Total
amzn1.account.AGQLE5GHJER526F37P6CC5B6PLYQ	0.8447213	0.007268908	0.1480098	1
amzn1.account.AEND2RXMV2ZHNR3CYIWYEVJDE5RQ	0.4771193	0.184684	0.3381966	3
amzn1.account.AEGDG3CXU223C6KBSCOQTIXRL32Q	0.5330362	0.02535679	0.441607	13
amzn1.account.AHSONJZ76J5VNSRQLMCP7MOQ36AQ	0.6430689	0.006800897	0.3501302	1
amzn1.account.AE5EQ6274UUXTQD4SZSM2VRNSATQ	0.5789614	0.09008492	0.3309537	4
amzn1.account.AHYAMKUK4XUNSFMJ52VAPZAHJIHQ	0.9426283	0.003094095	0.05427754	1
amzn1.account.AG3CVWNHO45ZKPJFXJADGCHNCKJA	0.9973597	0.0001039692	0.00253638	2
amzn1.account.AGRMOJVRCDISY5PL7GPWT6SS4D4A	0.6154198	0.1465528	0.2380273	20
amzn1.account.AE2T33EATX4UIIMR7JBS5DFIXKGQ	0.8849213	0.002556199	0.1125225	2
amzn1.account.AGUUJU4IZYG4D6NTP2UQHLC7MZOA	0.1619641	0.001028797	0.8370072	1
amzn1.account.AESNSA5TZWQ6W3OWNWYDPMKYICDA	0.9449706	0.001735923	0.05329348	1
amzn1.account.AEX4B32VMHP2R56ZALYGBZ3RBXPA	0.4683817	0.256197	0.2754213	5
amzn1.account.AGBJLCBHSVZJ5E7QCQDX3FFNJ75A	0.6524036	0.04721893	0.3003775	9
amzn1.account.AEFECJC256FMCFXD4YPO73NS6B2A	0.7740852	0.06674118	0.1591737	2
amzn1.account.AG4BT2Y25S7OJ77QLONNDXO4U5VQ	0.6870782	0.2162087	0.0967131	9
amzn1.account.AEXF7OVDDAGUH3EDMXSWSKLJVUXA	0.6391687	0.03580137	0.32503	11
amzn1.account.AGKSKQSYOEN4QWW37I3K6LAWK2AA	0.9174099	0.0105585	0.07203155	6
amzn1.account.AHGW2C55HGCPXEZXPBRYC2ILVQPA	0.9307913	0.003070887	0.06613789	2
amzn1.account.AENADSMUJFNFYR6ACXXM3JSNLN7A	0.3908902	0.07422864	0.5348811	4
amzn1.account.AGX5VUDPURBF66WOWWPRGDXJOTRA	0.972737	0.001894106	0.0253689	2
amzn1.account.AGHL7LOTOQXZ3AJATFMATD55RFHQ	0.5242023	0.01294432	0.4628535	2
amzn1.account.AFMLS4PJPR4BI5GQAKQFK2YOEHTA	0.5025486	0.001306851	0.4961446	4
amzn1.account.AGIHRWQXSQOBTBAY54NTCB2XSVIA	0.737067	0.1390799	0.1238532	5
amzn1.account.AEZFFTES6C7HIXEL7LCRYSZ3QUTA	0.9683675	0.002058376	0.02957411	2
amzn1.account.AEO6AE2ACRI4GVUKGPMH5K5HMLLA	0.8485656	0.08569789	0.06573641	6
amzn1.account.AF2HL5E65M23HL3XHKXCEXBRI4RQ	0.4181727	0.3247559	0.2570714	11
amzn1.account.AET34BITAX5LVPIURASV3TPTJK3A	0.8294635	0.03033947	0.1401969	1
amzn1.account.AED26WQKVW34GTDQZJMD4T2EXTLA	0.4851338	0.08185772	0.4330085	9
amzn1.account.AHIPE5ZDZHAMV2XHOL4ZEOEVZE2Q	0.6075743	0.295455	0.09697071	2
amzn1.account.AGAT3W3YLFWWNQ3A6WLUU5SLYLHQ	0.8375228	0.005080615	0.1573965	13
amzn1.account.AHEVFH72OH22BRSXXME4KZL4YR2Q	0.9825099	0.0008379137	0.01665216	2
amzn1.account.AF5NFUXSFGM4KCIN6CMR2QMQT5KQ	0.8181133	0.01070245	0.1711843	9
amzn1.account.AEX76ZXD7CBEABHDZTA4LESE4TGA	0.9717332	0.0009616314	0.02730527	1
amzn1.account.AEWTZFKQ2MO2MWKAJU7WFOSWL4EQ	0.4436778	0.2519465	0.3043757	2
amzn1.account.AHTKPCYFBG3PKPOTPPP7HQLLFMDA	0.8224585	0.02286563	0.1546759	2
amzn1.account.AGLWIX4NUDVQO7HWRCHAPRDBBZXA	0.3434634	0.5781695	0.07836714	3
amzn1.account.AETDR7RBXIOSV4F5Q7V7FTICCSEQ	0.7433848	0.006041362	0.2505738	4
amzn1.account.AEDNQSRGNCGULG5ECVGKBXVAHCKQ	0.6149707	0.0225433	0.3624859	7
amzn1.account.AGZ4AVW5AD7GEAZRUSGOKV2PR5JQ	0.8866431	0.003993394	0.1093635	1
amzn1.account.AGZZAWMLRCIAQRSM576SFTJAOXIQ	0.8866431	0.003993394	0.1093635	1
amzn1.account.AFK3XFDX2IGHWKXVBWEVQ6EYJ7KA	0.9346187	0.001813204	0.06356803	2
amzn1.account.AHIMPBSZPMUQU7P6XVIJTIQCDJFA	0.3186828	0.5838503	0.09746688	7
amzn1.account.AEI2DF7VCVFJXPSEY6UFHYWIBOTA	0.7299984	0.03418485	0.2358168	6
amzn1.account.AGLXLH4WKA4AN7MTFLOC26TREGTA	0.4850166	0.01014661	0.5048367	5
amzn1.account.AFPWDZ4PI6XQ2ANVWFG6CTJQLF3A	0.2636454	0.1997698	0.5365849	5
amzn1.account.AFX75YDS4MKVIM3LKJGKA5FZSB7A	0.8541619	0.003278553	0.1425595	2
amzn1.account.AHEGBMVODQDETCFBQTO6IQIXA4HQ	0.8218328	0.0218889	0.1562784	9
amzn1.account.AG4WZJHRM3ZNY3R4WMEYL3HR5ISQ	0.04481945	0.006911329	0.9482692	3
amzn1.account.AGSGUYXK5Q34LSEMXTP5G7AJJSTA	0.7452151	0.007430867	0.247354	7
amzn1.account.AGH4L43SOWEAGYD5EOJARCHNRNEA	0.5753389	0.02145503	0.4032061	4
amzn1.account.AEVOP24NWVAODU4HTT4VXA5LBBSA	0.849134	0.07541769	0.07544839	8
amzn1.account.AFH6FO33XFM3VFENGXWPYCWFPJOA	0.9799193	0.0007892072	0.01929148	1
amzn1.account.AGLCOH2S5XEHAF2WWH4YLA7NW7PA	0.9056448	0.004581416	0.08977373	1
amzn1.account.AHX6WYAKK5PC6VNAGVNXYGZCNCMA	0.7795102	0.05254825	0.1679415	2
amzn1.account.AG5RNX7UUR6DCS6NDMBZEN5KKYHQ	0.7971721	0.001457803	0.2013701	1
amzn1.account.AGACNOP6FYDDIBKNUJE42O6GKIOA	0.775644	0.01245376	0.2119022	1
amzn1.account.AE4TZJAPWZGRKQNGEHFOVCOPHY6A	0.7847354	0.01201469	0.2032499	2
amzn1.account.AH6KJJGGQMLWQE65UQAQNJVKUD3Q	0.7573206	0.0378424	0.2048371	5
amzn1.account.AG2447METMG2OGDHT7NKPH2RRLZQ	0.2537214	0.2954211	0.4508575	12
amzn1.account.AHARSAK4VSAZH2DN7J5S42QQ4MKQ	0.5194156	0.2856921	0.1948922	6
amzn1.account.AHG6FWJ2HIJXOZLUK3AJ7LRTDMLA	0.7743388	0.08613104	0.1395301	2
amzn1.account.AHR6Q6JDSAUXIJURTBYMGA7IFMHA	0.9983605	0.0002650069	0.001374583	1
amzn1.account.AH2TJKBETHKWNOY36TXJXI7LHYZA	0.7236198	0.1292296	0.1471506	8
amzn1.account.AHRPOJTX5GELYCAEDTNAWC4UJYDA	0.5903898	0.3299626	0.07964755	3
amzn1.account.AFGKOES4LC2HLLZMD62WZ4RIKPRQ	0.8720968	0.03354111	0.09436207	8
amzn1.account.AE4N6HJGEW73GREO47OOKL7HTQDA	0.9391624	0.003006275	0.0578314	2
amzn1.account.AHGTA5BENABHJG2SDJTLUNRSPTYQ	0.7705192	0.1763379	0.05314289	3
amzn1.account.AELE4PNGVUQBEY325FVDWOJ6NSJA	0.7320486	0.2467959	0.02115555	4
amzn1.account.AG442DHPFQQ6GJWHOJCR4O4TDU4Q	0.8836889	0.0030123	0.1132988	1
amzn1.account.AE3TL4KBRGXSDMNAKZDKEOODMWWQ	0.4873867	0.4734251	0.03918823	4
amzn1.account.AGDFY55EMYHMH26QL6NADX6LRFZQ	0.9886385	0.00102178	0.01033967	1
amzn1.account.AHK52KII7ZGV3WTB6VUUZLG7PQGQ	0.7455998	0.01753977	0.2368604	2
amzn1.account.AFIM4JMM2MWHJKDJDJZ2NOOV2STQ	0.9379999	0.01798921	0.04401094	3
amzn1.account.AE3BQJLFNTBSEK5ORFSD6UCJPQBQ	0.6980035	0.1330181	0.1689784	11
amzn1.account.AENSJG32HBSWGA36VLWNECJ25T2A	0.9714046	0.002196945	0.02639839	3
amzn1.account.AHWE7AOLZ2MUC7R27ZWYQLOAKHEQ	0.3291718	0.1383013	0.5325269	6
amzn1.account.AGOSYVLBX7PD435LUEANH3LFXELQ	0.1715063	0.05743652	0.7710572	2
amzn1.account.AFXJMBKDG6FWCTSJ4ZUYBYPX5O5Q	0.6526844	0.03463865	0.312677	5
amzn1.account.AGYWFJFHT4DTK7VAT4KEGW67ZK7Q	0.8124932	0.02574285	0.1617639	5
amzn1.account.AEULPEQOBIFK34CD2I6B42S747RA	0.9578869	0.01085191	0.0312612	5
amzn1.account.AHUZQY3SBIXNQ2QZ2X42Z6LNGYMQ	0.5779437	0.06951793	0.3525383	1
amzn1.account.AG3XPKDSOJGTGMKYW665LRSROERA	0.3404235	0.2929892	0.3665872	10
amzn1.account.AENJ3U4FW35AJSKUZWAQKMCXJ7VQ	0.6397543	0.1045593	0.2556864	2
amzn1.account.AFTDPJFJDJPIDO6V3UTL5RTE373Q	0.4310402	0.02310482	0.545855	7
amzn1.account.AGBD3NDD3BO3KRYQVMK7EVC7SICA	0.9639174	0.004164376	0.03191831	2
amzn1.account.AECCYT2BIMUUKZ5GUDXJHUB7YQWQ	0.9957762	0.0003771875	0.003846574	3
amzn1.account.AFOU2MV5FT65J4ZUHZIUQXWUXSIA	0.9912771	0.0001778076	0.008545072	1
amzn1.account.AEHIMWITHYBYEC6X562HT7IOCUHQ	0.8855448	0.02519064	0.08926453	6
amzn1.account.AEENLFPG4RBHDBSUIJLUMWFONACA	0.01942132	2.927499E-05	0.9805494	2
amzn1.account.AEGXCHGSLR2XDELMBYRAPX5QWYYA	0.5524132	0.02305773	0.4245291	4
amzn1.account.AENS6O7FZ5VRBQFJ4HUGYM4RCHSQ	0.03696663	0.7292013	0.2338321	2
amzn1.account.AGTOKU6GP3N4FCW7DU4SSDGKN7ZQ	0.1402957	0.0055612	0.8541431	2
amzn1.account.AEB2W6ISKXSIXNTUHB4STYTLM5DQ	0.3875301	0.08760446	0.5248654	3
amzn1.account.AFD6U3GENGADXYC2CA77HEVP22KA	0.7067154	0.01134729	0.2819373	4
amzn1.account.AEELIHRLAMFRQKK2BC43I7PPB2PQ	0.03124867	0.4896664	0.4790849	2
amzn1.account.AH4RW5LXTHK6RKPP56EYXYZD7KRQ	0.3861883	0.02821187	0.5855998	6
amzn1.account.AF3FARP45RACSBL7N6EYAWBU6OEA	0.8284483	0.01267005	0.1588816	4
amzn1.account.AFUMCWPXGMW3PKRPCLALRGPCMZIA	0.4362818	0.2309588	0.3327594	4
amzn1.account.AHGPSJPOLEOFNQH5QK4ZXSTKN6VA	0.6915635	0.00902801	0.2994085	4
amzn1.account.AHAUN3QXMNDERBKCTAHNLOPXGHEA	0.3752506	0.2607988	0.3639506	28
