User_Id	Pos	Neg	Nut	Total
amzn1.account.AGOH5TCPNUS7HUT4HINV5TVM6THA	0.9962692	6.569606E-05	0.003665014	2
amzn1.account.AFKT5KOWQ5LN6RSUKP357TNV4SEQ	0.6741872	0.2876104	0.03820225	3
amzn1.account.AGN3QFCHWCEESFBXB5VWEWT5QENA	0.9921989	0.0003350952	0.007466052	1
amzn1.account.AG4Z3O5ZIBFJSV67LQG2Q2HA5WOQ	0.9966558	0.0006655112	0.002678714	2
amzn1.account.AE2TN4AK26UXA5YIEUQUNFE7HUNQ	0.9978876	9.768373E-05	0.002014786	2
amzn1.account.AE5K7P7ZWF6GVTRJTP2L3CXMOUIA	0.9854531	0.001177247	0.01336962	2
amzn1.account.AFPFQ4QW723CZZRYQBTZCBTG32ZQ	0.9620867	0.004860262	0.03305301	2
amzn1.account.AEQNGFWAZM3YMD5JXMGPRFPHCKFA	0.995119	0.0003188094	0.004562082	4
amzn1.account.AGS3NA2RVKX726VQSEIZA3ERAXOA	0.9924539	0.0002136504	0.007332517	2
amzn1.account.AFP26GHIYBQI3KRRHE6ENYFI7YKQ	0.9995926	1.317097E-05	0.0003941865	1
amzn1.account.AFQFL3YQO4SXAVT5XU7RIWO4LTBQ	0.9385269	0.003179044	0.05829405	3
amzn1.account.AHQD4ZHQOYINMS7C64B3TTW34QEA	0.9305081	0.05304128	0.01645067	3
amzn1.account.AEUHVEQQ6Q6OYZBT6FBXTJBNEABQ	0.8113837	0.03018847	0.1584278	2
amzn1.account.AEFTBKSOSFK2X4DY5JBVTK5FI3IQ	0.9995087	2.994614E-05	0.0004613807	1
amzn1.account.AHO3LWW6K4KVE5CG4UBT2OF7FTXQ	0.7503527	0.1778191	0.07182816	6
amzn1.account.AFGOCB2LUIB74KY6RMFRI3HA6F7Q	0.7428252	0.04257068	0.2146041	1
amzn1.account.AHERLOHSJ3VCI3NKLTTHX6NRFGDA	0.9569017	0.01326004	0.02983828	1
amzn1.account.AEKTTCNMCUPANMDTOBUO3Y4CAD2A	0.9421212	0.001443249	0.05643554	3
amzn1.account.AFBNF3YXJC5ORC6Z4DLFEWSH5QUA	0.3313634	0.05309397	0.6155426	3
amzn1.account.AFNVHPV5RPLZL3JIVOKQFH6I7BYA	0.9985105	8.572948E-05	0.001403747	2
amzn1.account.AFBEQP3TEDVA2SSKI6AB6DJFDUVA	0.9101158	0.02495711	0.06492712	1
amzn1.account.AHTCZMMXUHVVAX6LBWHVHRMKMATA	0.7059053	0.1219989	0.1720958	5
amzn1.account.AHQJ6SUM5OAG5EWHC7FDXTESZTEQ	0.5619453	0.03789185	0.4001628	4
amzn1.account.AEQXAKQTUBX5EF2C6MACJVVQPQ5A	0.04938481	0.004344712	0.9462705	1
amzn1.account.AFHBMOULLMNH2AFL23TJQDELJHYQ	0.502257	0.4258462	0.07189673	2
amzn1.account.AFHODBFZE7TPPQ3YGT46ZYJBGCYA	0.5626255	0.3040321	0.1333425	4
amzn1.account.AGJKX7LMDIETNCAIJJCSMGICINJA	0.3141879	0.5177613	0.1680509	3
amzn1.account.AFCNDLR2YFKMTY63ERGCU2SSA7TQ	0.8370114	0.004275213	0.1587134	1
